,GROUP,CONCEPT,NAME,NAME_USED,MAJOR_GROUP,TERR_GROUP,MAJOR_ORDER,SPECIES_NAME,NEW_GROUP,NEW_GROUP_2,bad_sp
134,AquaticBugs,Hem_2436,Sigara iactans,Sigara iactans,FRESHWATER,NA,FRESHWATER,Sigara iactans,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
69,AquaticBugs,Hem_2437,Sigara lateralis,Sigara lateralis,FRESHWATER,NA,FRESHWATER,Sigara lateralis,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
81,AquaticBugs,Hem_2438,Sigara limitata,Sigara limitata,FRESHWATER,NA,FRESHWATER,Sigara limitata,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
95,AquaticBugs,Hem_2439,Sigara nigrolineata,Sigara nigrolineata,FRESHWATER,NA,FRESHWATER,Sigara nigrolineata,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
101,AquaticBugs,Hem_2440,Sigara scotti,Sigara scotti,FRESHWATER,NA,FRESHWATER,Sigara scotti,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
73,AquaticBugs,Hem_2441,Sigara selecta,Sigara selecta,FRESHWATER,NA,FRESHWATER,Sigara selecta,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
112,AquaticBugs,Hem_2442,Sigara semistriata,Sigara semistriata,FRESHWATER,NA,FRESHWATER,Sigara semistriata,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
62,AquaticBugs,Hem_2443,Sigara stagnalis,Sigara stagnalis,FRESHWATER,NA,FRESHWATER,Sigara stagnalis,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
98,AquaticBugs,Hem_2444,Sigara striata,Sigara striata,FRESHWATER,NA,FRESHWATER,Sigara striata,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
105,AquaticBugs,Hem_2445,Sigara venusta,Sigara venusta,FRESHWATER,NA,FRESHWATER,Sigara venusta,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
86,AquaticBugs,Hem_2594,Velia caprai,Velia caprai,FRESHWATER,NA,FRESHWATER,Velia caprai,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
90,AquaticBugs,Hem_2595,Velia saulii,Velia saulii,FRESHWATER,NA,FRESHWATER,Velia saulii,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
153,Bees,NA,ANDRENA alfkenella,ANDRENA alfkenella,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA alfkenella,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
154,Bees,NA,ANDRENA angustior,ANDRENA angustior,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA angustior,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
155,Bees,NA,ANDRENA apicata,ANDRENA apicata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA apicata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
156,Bees,NA,ANDRENA argentata,ANDRENA argentata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA argentata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
157,Bees,NA,ANDRENA barbilabris,ANDRENA barbilabris,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA barbilabris,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
158,Bees,NA,ANDRENA bicolor,ANDRENA bicolor,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA bicolor,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
159,Bees,NA,ANDRENA bimaculata,ANDRENA bimaculata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA bimaculata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
160,Bees,NA,ANDRENA bucephala,ANDRENA bucephala,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA bucephala,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
161,Bees,NA,ANDRENA chrysosceles,ANDRENA chrysosceles,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA chrysosceles,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
162,Bees,NA,ANDRENA cineraria,ANDRENA cineraria,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA cineraria,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
163,Bees,NA,ANDRENA clarkella,ANDRENA clarkella,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA clarkella,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
164,Bees,NA,ANDRENA coitana,ANDRENA coitana,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA coitana,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
165,Bees,NA,ANDRENA congruens,ANDRENA congruens,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA congruens,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
166,Bees,NA,ANDRENA denticulata,ANDRENA denticulata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA denticulata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
167,Bees,NA,ANDRENA dorsata,ANDRENA dorsata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA dorsata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
168,Bees,NA,ANDRENA falsifica,ANDRENA falsifica,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA falsifica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
169,Bees,NA,ANDRENA ferox,ANDRENA ferox,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA ferox,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
170,Bees,NA,ANDRENA flavipes,ANDRENA flavipes,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA flavipes,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
171,Bees,NA,ANDRENA florea,ANDRENA florea,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA florea,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
172,Bees,NA,ANDRENA fucata,ANDRENA fucata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA fucata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
173,Bees,NA,ANDRENA fulva,ANDRENA fulva,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA fulva,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
174,Bees,NA,ANDRENA fulvago,ANDRENA fulvago,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA fulvago,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
175,Bees,NA,ANDRENA fuscipes,ANDRENA fuscipes,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA fuscipes,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
176,Bees,NA,ANDRENA gravida,ANDRENA gravida,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA gravida,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
177,Bees,NA,ANDRENA haemorrhoa,ANDRENA haemorrhoa,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA haemorrhoa,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
178,Bees,NA,ANDRENA hattorfiana,ANDRENA hattorfiana,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA hattorfiana,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
179,Bees,NA,ANDRENA helvola,ANDRENA helvola,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA helvola,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
180,Bees,NA,ANDRENA humilis,ANDRENA humilis,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA humilis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
181,Bees,NA,ANDRENA labialis,ANDRENA labialis,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA labialis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
182,Bees,NA,ANDRENA labiata,ANDRENA labiata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA labiata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
183,Bees,NA,ANDRENA lapponica,ANDRENA lapponica,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA lapponica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
184,Bees,NA,ANDRENA lathyri,ANDRENA lathyri,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA lathyri,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
185,Bees,NA,ANDRENA marginata,ANDRENA marginata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA marginata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
186,Bees,NA,ANDRENA minutula,ANDRENA minutula,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA minutula,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
187,Bees,NA,ANDRENA minutuloides,ANDRENA minutuloides,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA minutuloides,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
188,Bees,NA,ANDRENA nigriceps,ANDRENA nigriceps,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA nigriceps,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
189,Bees,NA,ANDRENA nigroaenea,ANDRENA nigroaenea,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA nigroaenea,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
190,Bees,NA,ANDRENA nigrospina,ANDRENA nigrospina,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA nigrospina,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
191,Bees,NA,ANDRENA nitida,ANDRENA nitida,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA nitida,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
192,Bees,NA,ANDRENA nitidiuscula,ANDRENA nitidiuscula,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA nitidiuscula,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
193,Bees,NA,ANDRENA niveata,ANDRENA niveata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA niveata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
194,Bees,NA,ANDRENA ovatula,ANDRENA ovatula,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA ovatula,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
195,Bees,NA,ANDRENA pilipes s.l.,ANDRENA pilipes s.l.,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA pilipes s.l.,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
196,Bees,NA,ANDRENA pilipes s.s.,ANDRENA pilipes s.s.,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA pilipes s.s.,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
197,Bees,NA,ANDRENA praecox,ANDRENA praecox,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA praecox,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
198,Bees,NA,ANDRENA proxima,ANDRENA proxima,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA proxima,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
199,Bees,NA,ANDRENA rosae,ANDRENA rosae,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA rosae,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
200,Bees,NA,ANDRENA ruficrus,ANDRENA ruficrus,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA ruficrus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
201,Bees,NA,Andrena scotica,Andrena scotica,INSECTS,TERR_INC,HYMENOPTERA,Andrena scotica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
202,Bees,NA,ANDRENA semilaevis,ANDRENA semilaevis,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA semilaevis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
203,Bees,NA,ANDRENA similis,ANDRENA similis,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA similis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
204,Bees,NA,ANDRENA simillima,ANDRENA simillima,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA simillima,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
205,Bees,NA,ANDRENA subopaca,ANDRENA subopaca,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA subopaca,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
206,Bees,NA,ANDRENA synadelpha,ANDRENA synadelpha,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA synadelpha,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
207,Bees,NA,ANDRENA tarsata,ANDRENA tarsata,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA tarsata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
208,Bees,NA,ANDRENA thoracica,ANDRENA thoracica,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA thoracica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
209,Bees,NA,ANDRENA tibialis,ANDRENA tibialis,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA tibialis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
210,Bees,NA,ANDRENA trimmerana,ANDRENA trimmerana,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA trimmerana,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
211,Bees,NA,ANDRENA vaga,ANDRENA vaga,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA vaga,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
212,Bees,NA,ANDRENA varians,ANDRENA varians,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA varians,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
213,Bees,NA,ANDRENA wilkella,ANDRENA wilkella,INSECTS,TERR_INC,HYMENOPTERA,ANDRENA wilkella,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
214,Bees,NA,ANTHIDIUM manicatum,ANTHIDIUM manicatum,INSECTS,TERR_INC,HYMENOPTERA,ANTHIDIUM manicatum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
215,Bees,NA,ANTHOPHORA bimaculata,ANTHOPHORA bimaculata,INSECTS,TERR_INC,HYMENOPTERA,ANTHOPHORA bimaculata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
216,Bees,NA,ANTHOPHORA furcata,ANTHOPHORA furcata,INSECTS,TERR_INC,HYMENOPTERA,ANTHOPHORA furcata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
217,Bees,NA,ANTHOPHORA plumipes,ANTHOPHORA plumipes,INSECTS,TERR_INC,HYMENOPTERA,ANTHOPHORA plumipes,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
218,Bees,NA,ANTHOPHORA quadrimaculata,ANTHOPHORA quadrimaculata,INSECTS,TERR_INC,HYMENOPTERA,ANTHOPHORA quadrimaculata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
219,Bees,NA,ANTHOPHORA retusa,ANTHOPHORA retusa,INSECTS,TERR_INC,HYMENOPTERA,ANTHOPHORA retusa,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
220,Bees,NA,APIS mellifera,APIS mellifera,INSECTS,TERR_INC,HYMENOPTERA,APIS mellifera,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
221,Bees,NA,BOMBUS barbutellus,BOMBUS barbutellus,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS barbutellus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
222,Bees,NA,BOMBUS bohemicus,BOMBUS bohemicus,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS bohemicus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
223,Bees,NA,BOMBUS campestris,BOMBUS campestris,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS campestris,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
224,Bees,NA,BOMBUS cryptarum,BOMBUS cryptarum,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS cryptarum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
225,Bees,NA,BOMBUS distinguendus,BOMBUS distinguendus,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS distinguendus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
226,Bees,NA,BOMBUS hortorum,BOMBUS hortorum,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS hortorum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
227,Bees,NA,BOMBUS humilis,BOMBUS humilis,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS humilis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
228,Bees,NA,BOMBUS hypnorum,BOMBUS hypnorum,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS hypnorum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
229,Bees,NA,BOMBUS jonellus,BOMBUS jonellus,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS jonellus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
230,Bees,NA,BOMBUS lapidarius,BOMBUS lapidarius,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS lapidarius,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
231,Bees,NA,Bombus lucorum s.l.,Bombus lucorum s.l.,INSECTS,TERR_INC,HYMENOPTERA,Bombus lucorum s.l.,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
232,Bees,NA,Bombus lucorum s.s.,Bombus lucorum s.s.,INSECTS,TERR_INC,HYMENOPTERA,Bombus lucorum s.s.,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
233,Bees,NA,BOMBUS magnus,BOMBUS magnus,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS magnus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
234,Bees,NA,BOMBUS monticola,BOMBUS monticola,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS monticola,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
235,Bees,NA,BOMBUS muscorum,BOMBUS muscorum,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS muscorum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
236,Bees,NA,BOMBUS pascuorum,BOMBUS pascuorum,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS pascuorum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
237,Bees,NA,BOMBUS pratorum,BOMBUS pratorum,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS pratorum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
238,Bees,NA,BOMBUS ruderarius,BOMBUS ruderarius,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS ruderarius,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
239,Bees,NA,BOMBUS ruderatus,BOMBUS ruderatus,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS ruderatus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
240,Bees,NA,BOMBUS rupestris,BOMBUS rupestris,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS rupestris,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
241,Bees,NA,BOMBUS soroeensis,BOMBUS soroeensis,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS soroeensis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
242,Bees,NA,BOMBUS subterraneus,BOMBUS subterraneus,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS subterraneus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
243,Bees,NA,BOMBUS sylvarum,BOMBUS sylvarum,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS sylvarum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
244,Bees,NA,BOMBUS sylvestris,BOMBUS sylvestris,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS sylvestris,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
245,Bees,NA,BOMBUS terrestris,BOMBUS terrestris,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS terrestris,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
246,Bees,NA,BOMBUS vestalis,BOMBUS vestalis,INSECTS,TERR_INC,HYMENOPTERA,BOMBUS vestalis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
247,Bees,NA,CERATINA cyanea,CERATINA cyanea,INSECTS,TERR_INC,HYMENOPTERA,CERATINA cyanea,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
248,Bees,NA,CHELOSTOMA campanularum,CHELOSTOMA campanularum,INSECTS,TERR_INC,HYMENOPTERA,CHELOSTOMA campanularum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
249,Bees,NA,CHELOSTOMA florisomne,CHELOSTOMA florisomne,INSECTS,TERR_INC,HYMENOPTERA,CHELOSTOMA florisomne,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
250,Bees,NA,COELIOXYS conoidea,COELIOXYS conoidea,INSECTS,TERR_INC,HYMENOPTERA,COELIOXYS conoidea,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
251,Bees,NA,COELIOXYS elongata,COELIOXYS elongata,INSECTS,TERR_INC,HYMENOPTERA,COELIOXYS elongata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
252,Bees,NA,COELIOXYS inermis,COELIOXYS inermis,INSECTS,TERR_INC,HYMENOPTERA,COELIOXYS inermis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
253,Bees,NA,COELIOXYS mandibularis,COELIOXYS mandibularis,INSECTS,TERR_INC,HYMENOPTERA,COELIOXYS mandibularis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
254,Bees,NA,COELIOXYS quadridentata,COELIOXYS quadridentata,INSECTS,TERR_INC,HYMENOPTERA,COELIOXYS quadridentata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
255,Bees,NA,COELIOXYS rufescens,COELIOXYS rufescens,INSECTS,TERR_INC,HYMENOPTERA,COELIOXYS rufescens,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
256,Bees,NA,COLLETES cunicularius,COLLETES cunicularius,INSECTS,TERR_INC,HYMENOPTERA,COLLETES cunicularius,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
257,Bees,NA,COLLETES daviesanus,COLLETES daviesanus,INSECTS,TERR_INC,HYMENOPTERA,COLLETES daviesanus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
258,Bees,NA,COLLETES floralis,COLLETES floralis,INSECTS,TERR_INC,HYMENOPTERA,COLLETES floralis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
259,Bees,NA,COLLETES fodiens,COLLETES fodiens,INSECTS,TERR_INC,HYMENOPTERA,COLLETES fodiens,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
260,Bees,NA,COLLETES halophilus,COLLETES halophilus,INSECTS,TERR_INC,HYMENOPTERA,COLLETES halophilus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
261,Bees,NA,COLLETES hederae,COLLETES hederae,INSECTS,TERR_INC,HYMENOPTERA,COLLETES hederae,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
262,Bees,NA,COLLETES marginatus,COLLETES marginatus,INSECTS,TERR_INC,HYMENOPTERA,COLLETES marginatus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
263,Bees,NA,COLLETES similis,COLLETES similis,INSECTS,TERR_INC,HYMENOPTERA,COLLETES similis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
264,Bees,NA,COLLETES succinctus,COLLETES succinctus,INSECTS,TERR_INC,HYMENOPTERA,COLLETES succinctus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
265,Bees,NA,DASYPODA hirtipes,DASYPODA hirtipes,INSECTS,TERR_INC,HYMENOPTERA,DASYPODA hirtipes,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
266,Bees,NA,DUFOUREA minuta,DUFOUREA minuta,INSECTS,TERR_INC,HYMENOPTERA,DUFOUREA minuta,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
267,Bees,NA,EPEOLUS cruciger,EPEOLUS cruciger,INSECTS,TERR_INC,HYMENOPTERA,EPEOLUS cruciger,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
268,Bees,NA,EPEOLUS variegatus,EPEOLUS variegatus,INSECTS,TERR_INC,HYMENOPTERA,EPEOLUS variegatus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
269,Bees,NA,EUCERA longicornis,EUCERA longicornis,INSECTS,TERR_INC,HYMENOPTERA,EUCERA longicornis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
270,Bees,NA,EUCERA nigrescens,EUCERA nigrescens,INSECTS,TERR_INC,HYMENOPTERA,EUCERA nigrescens,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
271,Bees,NA,HALICTUS confusus,HALICTUS confusus,INSECTS,TERR_INC,HYMENOPTERA,HALICTUS confusus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
272,Bees,NA,HALICTUS eurygnathus,HALICTUS eurygnathus,INSECTS,TERR_INC,HYMENOPTERA,HALICTUS eurygnathus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
273,Bees,NA,HALICTUS rubicundus,HALICTUS rubicundus,INSECTS,TERR_INC,HYMENOPTERA,HALICTUS rubicundus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
274,Bees,NA,HALICTUS tumulorum,HALICTUS tumulorum,INSECTS,TERR_INC,HYMENOPTERA,HALICTUS tumulorum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
275,Bees,NA,HERIADES truncorum,HERIADES truncorum,INSECTS,TERR_INC,HYMENOPTERA,HERIADES truncorum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
276,Bees,NA,HOPLITIS claviventris,HOPLITIS claviventris,INSECTS,TERR_INC,HYMENOPTERA,HOPLITIS claviventris,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
277,Bees,NA,HYLAEUS annularis,HYLAEUS annularis,INSECTS,TERR_INC,HYMENOPTERA,HYLAEUS annularis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
278,Bees,NA,HYLAEUS brevicornis,HYLAEUS brevicornis,INSECTS,TERR_INC,HYMENOPTERA,HYLAEUS brevicornis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
279,Bees,NA,HYLAEUS communis,HYLAEUS communis,INSECTS,TERR_INC,HYMENOPTERA,HYLAEUS communis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
280,Bees,NA,HYLAEUS confusus,HYLAEUS confusus,INSECTS,TERR_INC,HYMENOPTERA,HYLAEUS confusus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
